timestamp,can_id,signal,value,label
1769455102.1274033,0x102,throttle,0.0,replay
1769455102.1274033,0x103,brake,0.0,replay
1769455102.3390238,0x100,speed,0.0,replay
1769455102.3390238,0x101,steering,0.0,replay
1769455102.3390238,0x102,throttle,0.0,replay
1769455102.3390238,0x103,brake,0.0,replay
1769455102.5440216,0x100,speed,0.0,replay
1769455102.5440216,0x101,steering,0.0,replay
1769455102.5440216,0x102,throttle,0.0,replay
1769455102.5440216,0x103,brake,0.0,replay
1769455102.626801,0x100,speed,0.0,replay
1769455102.626801,0x101,steering,0.0,replay
1769455102.626801,0x102,throttle,0.0,replay
1769455102.626801,0x103,brake,0.0,replay
1769455102.7255523,0x100,speed,0.0,replay
1769455102.7255523,0x101,steering,0.0,replay
1769455102.7255523,0x102,throttle,0.0,replay
1769455102.7255523,0x103,brake,0.0,replay
1769455103.0152783,0x100,speed,0.0,replay
1769455103.0152783,0x101,steering,0.0,replay
1769455103.0152783,0x102,throttle,0.0,replay
1769455103.0152783,0x103,brake,0.0,replay
1769455103.1528034,0x100,speed,0.0,replay
1769455103.1528034,0x101,steering,0.0,replay
1769455103.1528034,0x102,throttle,0.0,replay
1769455103.1528034,0x103,brake,0.0,replay
1769455103.3445,0x100,speed,0.0,replay
1769455103.3445,0x101,steering,0.0,replay
1769455103.3445,0x102,throttle,0.0,replay
1769455103.3445,0x103,brake,0.0,replay
1769455103.5220857,0x100,speed,0.0,replay
1769455103.5220857,0x101,steering,0.0,replay
1769455103.5220857,0x102,throttle,0.0,replay
1769455103.5220857,0x103,brake,0.0,replay
1769455103.6180933,0x100,speed,0.0,replay
1769455103.6180933,0x101,steering,0.0,replay
1769455103.6180933,0x102,throttle,0.0,replay
1769455103.6180933,0x103,brake,0.0,replay
1769455103.6889102,0x100,speed,0.0,replay
1769455103.6889102,0x101,steering,0.0,replay
1769455103.6889102,0x102,throttle,0.0,replay
1769455103.6889102,0x103,brake,0.0,replay
1769455103.8185668,0x100,speed,0.0,replay
1769455103.8185668,0x101,steering,0.0,replay
1769455103.8185668,0x102,throttle,0.0,replay
1769455103.8185668,0x103,brake,0.0,replay
1769455103.9781399,0x100,speed,0.0,replay
1769455103.9781399,0x101,steering,0.0,replay
1769455103.9781399,0x102,throttle,0.0,replay
1769455103.9781399,0x103,brake,0.0,replay
1769455104.1177733,0x100,speed,0.0,replay
1769455104.1177733,0x101,steering,0.0,replay
1769455104.1177733,0x102,throttle,0.0,replay
1769455104.1177733,0x103,brake,0.0,replay
1769455104.1905785,0x100,speed,0.0,replay
1769455104.1905785,0x101,steering,0.0,replay
1769455104.1905785,0x102,throttle,0.0,replay
1769455104.1905785,0x103,brake,0.0,replay
1769455104.2494156,0x100,speed,0.0,replay
1769455104.2494156,0x101,steering,0.0,replay
1769455104.2494156,0x102,throttle,0.0,replay
1769455104.2494156,0x103,brake,0.0,replay
1769455104.3222218,0x100,speed,0.0,replay
1769455104.3222218,0x101,steering,0.0,replay
1769455104.3222218,0x102,throttle,0.0,replay
1769455104.3222218,0x103,brake,0.0,replay
1769455104.4548702,0x100,speed,0.0,replay
1769455104.4548702,0x101,steering,0.0,replay
1769455104.4548702,0x102,throttle,0.0,replay
1769455104.4548702,0x103,brake,0.0,replay
1769455104.5496137,0x100,speed,0.0,replay
1769455104.5496137,0x101,steering,0.0,replay
1769455104.5496137,0x102,throttle,0.0,replay
1769455104.5496137,0x103,brake,0.0,replay
1769455104.7819912,0x100,speed,0.0,replay
1769455104.7819912,0x101,steering,0.0,replay
1769455104.7819912,0x102,throttle,0.0,replay
1769455104.7819912,0x103,brake,0.0,replay
1769455104.924609,0x100,speed,0.0,replay
1769455104.924609,0x101,steering,0.0,replay
1769455104.924609,0x102,throttle,0.0,replay
1769455104.924609,0x103,brake,0.0,replay
1769455105.083186,0x100,speed,0.0,replay
1769455105.083186,0x101,steering,0.0,replay
1769455105.083186,0x102,throttle,0.0,replay
1769455105.083186,0x103,brake,0.0,replay
1769455105.2377758,0x100,speed,0.0,replay
1769455105.2377758,0x101,steering,0.0,replay
1769455105.2377758,0x102,throttle,0.0,replay
1769455105.2377758,0x103,brake,0.0,replay
1769455105.3494747,0x100,speed,0.0,replay
1769455105.3494747,0x101,steering,0.0,replay
1769455105.3494747,0x102,throttle,0.0,replay
1769455105.3494747,0x103,brake,0.0,replay
1769455105.504063,0x100,speed,0.0,replay
1769455105.504063,0x101,steering,0.0,replay
1769455105.504063,0x102,throttle,0.0,replay
1769455105.504063,0x103,brake,0.0,replay
1769455105.6815848,0x100,speed,0.0,replay
1769455105.6815848,0x101,steering,0.0,replay
1769455105.6815848,0x102,throttle,0.0,replay
1769455105.6815848,0x103,brake,0.0,replay
1769455105.8770628,0x100,speed,0.0,replay
1769455105.8770628,0x101,steering,0.0,replay
1769455105.8770628,0x102,throttle,0.0,replay
1769455105.8770628,0x103,brake,0.0,replay
1769455106.051596,0x100,speed,0.0,replay
1769455106.051596,0x101,steering,0.0,replay
1769455106.051596,0x102,throttle,0.0,replay
1769455106.051596,0x103,brake,0.0,replay
1769455106.3866997,0x100,speed,0.0,replay
1769455106.3866997,0x101,steering,0.0,replay
1769455106.3866997,0x102,throttle,0.0,replay
1769455106.3866997,0x103,brake,0.0,replay
1769455106.532321,0x100,speed,0.0,replay
1769455106.532321,0x101,steering,0.0,replay
1769455106.532321,0x102,throttle,0.0,replay
1769455106.532321,0x103,brake,0.0,replay
1769455106.6045008,0x100,speed,0.0,replay
1769455106.6045008,0x101,steering,0.0,replay
1769455106.6045008,0x102,throttle,0.0,replay
1769455106.6045008,0x103,brake,0.0,replay
1769455106.6892033,0x100,speed,0.0,replay
1769455106.6892033,0x101,steering,0.0,replay
1769455106.6892033,0x102,throttle,0.0,replay
1769455106.6892033,0x103,brake,0.0,replay
1769455106.7598372,0x100,speed,0.0,replay
1769455106.7598372,0x101,steering,0.0,replay
1769455106.7598372,0x102,throttle,0.0,replay
1769455106.7598372,0x103,brake,0.0,replay
1769455106.893307,0x100,speed,0.0,replay
1769455106.893307,0x101,steering,0.0,replay
1769455106.893307,0x102,throttle,0.0,replay
1769455106.893307,0x103,brake,0.0,replay
1769455106.9720979,0x100,speed,0.0,replay
1769455106.9720979,0x101,steering,0.0,replay
1769455106.9720979,0x102,throttle,0.0,replay
1769455106.9720979,0x103,brake,0.0,replay
1769455107.034931,0x100,speed,0.0,replay
1769455107.034931,0x101,steering,0.0,replay
1769455107.034931,0x102,throttle,0.0,replay
1769455107.034931,0x103,brake,0.0,replay
1769455107.1217215,0x100,speed,0.0,replay
1769455107.1217215,0x101,steering,0.0,replay
1769455107.1217215,0x102,throttle,0.0,replay
1769455107.1217215,0x103,brake,0.0,replay
1769455107.2184408,0x100,speed,0.0,replay
1769455107.2184408,0x101,steering,0.0,replay
1769455107.2184408,0x102,throttle,0.0,replay
1769455107.2184408,0x103,brake,0.0,replay
1769455107.335127,0x100,speed,0.0,replay
1769455107.335127,0x101,steering,0.0,replay
1769455107.335127,0x102,throttle,0.0,replay
1769455107.335127,0x103,brake,0.0,replay
1769455107.4857244,0x100,speed,0.0,replay
1769455107.4857244,0x101,steering,0.0,replay
1769455107.4857244,0x102,throttle,0.0,replay
1769455107.4857244,0x103,brake,0.0,replay
1769455107.7031426,0x100,speed,0.0,replay
1769455107.7031426,0x101,steering,0.0,replay
1769455107.7031426,0x102,throttle,0.0,replay
1769455107.7031426,0x103,brake,0.0,replay
1769455107.927562,0x100,speed,0.0,replay
1769455107.927562,0x101,steering,0.0,replay
1769455107.927562,0x102,throttle,0.0,replay
1769455107.927562,0x103,brake,0.0,replay
1769455108.1220224,0x100,speed,0.0,replay
1769455108.1220224,0x101,steering,0.0,replay
1769455108.1220224,0x102,throttle,0.0,replay
1769455108.1220224,0x103,brake,0.0,replay
1769455108.2995553,0x100,speed,0.0,replay
1769455108.2995553,0x101,steering,0.0,replay
1769455108.2995553,0x102,throttle,0.0,replay
1769455108.2995553,0x103,brake,0.0,replay
1769455108.4384522,0x100,speed,0.0,replay
1769455108.4384522,0x101,steering,0.0,replay
1769455108.4384522,0x102,throttle,0.0,replay
1769455108.4384522,0x103,brake,0.0,replay
1769455108.5863724,0x100,speed,0.0,replay
1769455108.5863724,0x101,steering,0.0,replay
1769455108.5863724,0x102,throttle,0.0,replay
1769455108.5863724,0x103,brake,0.0,replay
1769455108.7324555,0x100,speed,0.0,replay
1769455108.7324555,0x101,steering,0.0,replay
1769455108.7324555,0x102,throttle,0.0,replay
1769455108.7324555,0x103,brake,0.0,replay
1769455108.8513951,0x100,speed,0.0,replay
1769455108.8513951,0x101,steering,0.0,replay
1769455108.8513951,0x102,throttle,0.0,replay
1769455108.8513951,0x103,brake,0.0,replay
1769455109.0373728,0x100,speed,0.0,replay
1769455109.0373728,0x101,steering,0.0,replay
1769455109.0373728,0x102,throttle,0.0,replay
1769455109.0373728,0x103,brake,0.0,replay
1769455109.1904137,0x100,speed,0.0,replay
1769455109.1904137,0x101,steering,0.0,replay
1769455109.1904137,0x102,throttle,0.0,replay
1769455109.1904137,0x103,brake,0.0,replay
